Wall time,Step,Value
1632341633.111973,2,1.3514957427978516
1632341633.406213,2,1.5752073526382446
1632341633.681814,2,1.4815407991409302
1632341633.971073,2,1.319154977798462
1632341634.263031,2,1.3020517826080322
1632341634.548391,2,1.161086082458496
1632341634.8481,2,1.2871488332748413
1632341635.150129,2,1.2594037055969238
1632341635.465578,2,1.3293932676315308
1632341635.781649,2,1.144862413406372
1632341636.072868,2,1.2045342922210693
1632341636.352669,2,1.2936010360717773
1632341636.623638,2,1.3380844593048096
1632341636.899174,2,1.4020488262176514
1632341637.163356,2,1.2829413414001465
1632341637.732165,2,1.3126025199890137
1632341638.006612,2,1.3344398736953735
1632341638.276837,2,1.2431435585021973
1632341638.541186,2,1.2917085886001587
1632341638.802527,2,1.4899466037750244
1632341639.058343,2,1.1950544118881226
1632341639.321787,2,1.2591928243637085
1632341639.578612,2,1.0036227703094482
1632341639.83877,2,1.0782177448272705
1632341640.097262,2,1.0951557159423828
1632341640.353903,2,1.1938925981521606
1632341640.611994,2,1.2623833417892456
1632341640.87348,2,1.0946345329284668
1632341641.130539,2,1.2517629861831665
1632341641.391136,2,1.3194875717163086
1632341641.650181,2,1.2930938005447388
1632341641.91114,2,1.292348861694336
1632341642.167671,2,1.3403830528259277
1632341642.424288,2,1.4493701457977295
1632341642.681805,2,1.2294851541519165
1632341642.942154,2,1.203856110572815
1632341643.20092,2,1.1235677003860474
1632341643.457441,2,1.301440715789795
1632341643.714599,2,1.2228894233703613
1632341644.261784,2,1.1131436824798584
1632341644.519103,2,1.1825389862060547
1632341644.774815,2,1.335566759109497
1632341645.03324,2,1.1556085348129272
1632341645.291528,2,1.0908344984054565
1632341645.549553,2,1.3068108558654785
1632341645.817371,2,1.3109806776046753
1632341646.089035,2,1.3751521110534668
1632341646.347741,2,1.2996084690093994
1632341646.614679,2,1.5106256008148193
1632341646.8778,2,1.2504284381866455
1632341647.138604,2,1.404016375541687
1632341647.394772,2,1.3262178897857666
1632341647.655636,2,1.3524082899093628
1632341647.915596,2,1.3580988645553589
1632341648.174686,2,1.1131678819656372
1632341648.433251,2,1.3432761430740356
1632341648.689369,2,1.1402608156204224
1632341648.946852,2,1.267712116241455
1632341649.202694,2,1.2064130306243896
1632341649.458687,2,1.2892205715179443
1632341649.71486,2,1.2735135555267334
1632341649.977118,2,1.3180718421936035
1632341650.238129,2,1.0947046279907227
1632341650.831624,2,1.2811660766601562
1632341651.100904,2,1.2023392915725708
1632341651.368985,2,1.1518146991729736
1632341651.632763,2,1.3261010646820068
1632341651.898501,2,1.3282157182693481
1632341652.165414,2,1.2977041006088257
1632341652.433701,2,1.2456576824188232
1632341652.693509,2,1.1841140985488892
1632341652.953242,2,1.1386468410491943
1632341653.209469,2,1.2267340421676636
1632341653.464266,2,1.3655165433883667
1632341653.723206,2,1.207655429840088
1632341654.43038,3,1.1794276237487793
1632341654.688334,3,1.2217206954956055
1632341654.945087,3,1.2736510038375854
1632341655.201171,3,1.2435840368270874
1632341655.457116,3,1.5711688995361328
1632341655.713619,3,1.2812782526016235
1632341655.969993,3,1.2564308643341064
1632341656.226818,3,1.285569429397583
1632341656.483021,3,1.2205181121826172
1632341656.741696,3,1.2519373893737793
1632341656.998156,3,1.273011326789856
1632341657.252902,3,1.3205443620681763
1632341657.80406,3,1.3715938329696655
1632341658.06856,3,1.3617552518844604
1632341658.33244,3,1.1830295324325562
1632341658.587894,3,1.3105621337890625
1632341658.845208,3,1.1565206050872803
1632341659.101956,3,1.267545223236084
1632341659.356854,3,1.3629918098449707
1632341659.613895,3,1.1128395795822144
1632341659.870269,3,1.1652926206588745
1632341660.126756,3,1.2326579093933105
1632341660.383799,3,1.2897169589996338
1632341660.643799,3,1.3915014266967773
1632341660.899086,3,1.2523882389068604
1632341661.156577,3,1.3328146934509277
1632341661.413153,3,1.3615167140960693
1632341661.669266,3,1.2737243175506592
1632341661.927368,3,1.5155105590820312
1632341662.183048,3,1.3728591203689575
1632341662.44093,3,1.3074685335159302
1632341662.698554,3,1.2899835109710693
1632341662.955073,3,1.179210901260376
1632341663.211348,3,1.2592495679855347
1632341663.467163,3,1.090909481048584
1632341663.723466,3,1.3736408948898315
1632341664.256506,3,1.455857753753662
1632341664.515088,3,1.2723703384399414
1632341664.772697,3,1.3513197898864746
1632341665.029282,3,1.4732871055603027
1632341665.287537,3,1.4067612886428833
1632341665.542566,3,1.2744783163070679
1632341665.797177,3,1.253078818321228
1632341666.052945,3,1.337097406387329
1632341666.307283,3,1.256925106048584
1632341666.561516,3,1.148024320602417
1632341666.820087,3,1.2413692474365234
1632341667.075629,3,1.0351943969726562
1632341667.331822,3,1.3624417781829834
1632341667.588051,3,1.569983720779419
1632341667.852139,3,1.3885254859924316
1632341668.110871,3,1.3689911365509033
1632341668.370966,3,1.70703125
1632341668.648216,3,1.7597193717956543
1632341668.906336,3,1.2580769062042236
1632341669.175788,3,1.4091100692749023
1632341669.440115,3,1.3033136129379272
1632341669.694875,3,1.2930978536605835
1632341669.950773,3,1.3279222249984741
1632341670.207027,3,1.3543620109558105
1632341670.73985,3,1.2296682596206665
1632341670.996458,3,1.2691110372543335
1632341671.251698,3,1.2955001592636108
1632341671.508122,3,1.273990511894226
1632341671.76457,3,1.1721653938293457
1632341672.020368,3,1.2554601430892944
1632341672.276123,3,1.2900310754776
1632341672.530865,3,1.1809720993041992
1632341672.788126,3,1.3297162055969238
1632341673.043352,3,1.4570863246917725
1632341673.30487,3,1.2879979610443115
1632341673.561197,3,1.2542164325714111
1632341673.817802,3,1.3074350357055664
1632341674.073392,3,1.2422058582305908
1632341674.327091,3,1.359307050704956
1632341674.583543,3,1.2443475723266602
1632341674.838217,3,1.3176878690719604
1632341675.095184,3,1.2047004699707031
1632341675.352816,3,1.3724472522735596
1632341675.609924,3,1.5181245803833008
1632341675.869147,3,1.3226768970489502
1632341676.127902,3,1.5327155590057373
1632341676.386419,3,1.3684161901474
1632341676.643439,3,1.1988322734832764
1632341677.168128,3,1.2354847192764282
1632341677.426358,3,1.0602492094039917
1632341677.683451,3,1.0005154609680176
1632341677.942565,3,1.0901920795440674
1632341678.20166,3,1.1846733093261719
1632341678.459397,3,1.200796365737915
1632341678.716771,3,1.1648637056350708
1632341678.975623,3,1.3643780946731567
1632341679.232953,3,1.3208880424499512
1632341679.490735,3,1.2534031867980957
1632341679.747991,3,1.3396040201187134
1632341680.006582,3,1.219435214996338
1632341680.263463,3,2.4439146518707275
1632341680.520124,3,1.4435079097747803
1632341680.778202,3,1.6960980892181396
1632341681.036662,3,2.057201385498047
1632341681.578198,4,1.7718505859375
1632341681.838576,4,1.4226624965667725
1632341682.094342,4,1.3717670440673828
1632341682.350504,4,1.3882070779800415
1632341682.60785,4,1.3973639011383057
1632341682.866824,4,1.4979569911956787
1632341683.124961,4,1.5273401737213135
1632341683.38036,4,1.3876914978027344
1632341683.90488,4,1.42893648147583
1632341684.163327,4,1.4121158123016357
1632341684.42351,4,1.381265640258789
1632341684.680867,4,1.3676683902740479
1632341684.93963,4,1.3478578329086304
1632341685.196748,4,1.377118468284607
1632341685.455225,4,1.3348116874694824
1632341685.715109,4,1.3777549266815186
1632341685.973974,4,1.3521344661712646
1632341686.23179,4,1.3727858066558838
1632341686.489768,4,1.3483145236968994
1632341686.747321,4,1.4289027452468872
1632341687.00763,4,1.372750997543335
1632341687.264882,4,1.3759065866470337
1632341687.521658,4,1.376560926437378
1632341687.779089,4,1.3058648109436035
1632341688.03665,4,1.3603147268295288
1632341688.293346,4,1.3515346050262451
1632341688.550476,4,1.2895840406417847
1632341688.807614,4,1.3233182430267334
1632341689.063753,4,1.3132898807525635
1632341689.321724,4,1.391369342803955
1632341689.580996,4,1.3436427116394043
1632341689.839513,4,1.2898902893066406
1632341690.355097,4,1.286038875579834
1632341690.611779,4,1.3019672632217407
1632341690.867187,4,1.4127589464187622
1632341691.122715,4,1.3410078287124634
1632341691.379261,4,1.3520878553390503
1632341691.635659,4,1.2963906526565552
1632341691.896043,4,1.3521654605865479
1632341692.158661,4,1.2916855812072754
1632341692.421733,4,1.3085758686065674
1632341692.678622,4,1.3002655506134033
1632341692.935332,4,1.4417614936828613
1632341693.193617,4,1.3372880220413208
1632341693.453515,4,1.2859148979187012
1632341693.711868,4,1.3307080268859863
1632341693.970098,4,1.2594387531280518
1632341694.228747,4,1.336637020111084
1632341694.48639,4,1.279689073562622
1632341694.743669,4,1.3409860134124756
1632341695.001596,4,1.2602343559265137
1632341695.260297,4,1.4029252529144287
1632341695.518105,4,1.3745458126068115
1632341695.77648,4,1.3511024713516235
1632341696.034886,4,1.3166158199310303
1632341696.291689,4,1.2375245094299316
1632341696.811669,4,1.2629432678222656
1632341697.069071,4,1.294799566268921
1632341697.327443,4,1.349743366241455
1632341697.583651,4,1.2742009162902832
1632341697.84382,4,1.4546481370925903
1632341698.101609,4,1.2951371669769287
1632341698.359767,4,1.279339075088501
1632341698.61591,4,1.3068313598632812
1632341698.875281,4,1.2727162837982178
1632341699.134039,4,1.1254751682281494
1632341699.391369,4,1.3657751083374023
1632341699.648338,4,1.3488363027572632
1632341699.906705,4,1.2537790536880493
1632341700.163057,4,1.2326161861419678
1632341700.422987,4,1.3012335300445557
1632341700.680821,4,1.4401792287826538
1632341700.939907,4,1.5533194541931152
1632341701.197089,4,1.4108015298843384
1632341701.454895,4,1.2991315126419067
1632341701.711986,4,1.3326692581176758
1632341701.97051,4,1.2852554321289062
1632341702.22737,4,1.388883352279663
1632341702.484492,4,1.3968369960784912
1632341702.74213,4,1.4270752668380737
1632341703.263869,4,1.3624308109283447
1632341703.520735,4,1.3485107421875
1632341703.778449,4,1.3429747819900513
1632341704.036031,4,1.2846591472625732
1632341704.293981,4,1.3434131145477295
1632341704.55159,4,1.3586816787719727
1632341704.80952,4,1.314493179321289
1632341705.067749,4,1.3059837818145752
1632341705.325378,4,1.3776963949203491
1632341705.582208,4,1.5471476316452026
1632341705.842476,4,1.4538849592208862
1632341706.099708,4,1.417900562286377
1632341706.357842,4,1.2966738939285278
1632341706.616096,4,1.3096790313720703
1632341706.873994,4,1.3236424922943115
1632341707.131789,4,1.3170843124389648
1632341707.389201,4,1.244128942489624
1632341707.646404,4,1.52764892578125
1632341707.905665,4,1.4278947114944458
1632341708.161109,4,1.3103644847869873
1632341708.710623,5,1.3514269590377808
1632341708.968613,5,1.2544631958007812
1632341709.227701,5,1.3051400184631348
1632341709.485399,5,1.341444492340088
1632341710.009072,5,1.394529104232788
1632341710.270072,5,1.2353146076202393
1632341710.526316,5,1.2786730527877808
1632341710.784452,5,1.3881630897521973
1632341711.043066,5,1.389094591140747
1632341711.300227,5,1.3750877380371094
1632341711.563844,5,1.2702090740203857
1632341711.820162,5,1.3395026922225952
1632341712.079064,5,1.3148388862609863
1632341712.33631,5,1.2354990243911743
1632341712.595031,5,1.3560585975646973
1632341712.853239,5,1.3119120597839355
1632341713.110457,5,1.2966907024383545
1632341713.367972,5,1.3560211658477783
1632341713.625866,5,1.4392786026000977
1632341713.883888,5,1.3491158485412598
1632341714.144094,5,1.3447948694229126
1632341714.401471,5,1.2691776752471924
1632341714.65936,5,1.2765847444534302
1632341714.917754,5,1.243666410446167
1632341715.187597,5,1.3991979360580444
1632341715.458233,5,1.2800045013427734
1632341715.731286,5,1.3726582527160645
1632341715.996551,5,1.3020280599594116
1632341716.521283,5,1.286462664604187
1632341716.779409,5,1.344301462173462
1632341717.038165,5,1.323047161102295
1632341717.295109,5,1.336531400680542
1632341717.552142,5,1.263998031616211
1632341717.810119,5,1.4085464477539062
1632341718.067773,5,1.384785771369934
1632341718.326761,5,1.3012995719909668
1632341718.583588,5,1.2729477882385254
1632341718.839757,5,1.265775442123413
1632341719.09671,5,1.3777000904083252
1632341719.357169,5,1.449211835861206
1632341719.619512,5,1.5466426610946655
1632341719.87758,5,1.3630372285842896
1632341720.141659,5,1.2818775177001953
1632341720.402223,5,1.443678617477417
1632341720.663091,5,1.3628573417663574
1632341720.92497,5,1.2755178213119507
1632341721.181021,5,1.2959144115447998
1632341721.444265,5,1.2597737312316895
1632341721.701162,5,1.3572406768798828
1632341721.958625,5,1.2925219535827637
1632341722.217102,5,1.3230390548706055
1632341722.475112,5,1.333404541015625
1632341722.991151,5,1.271265983581543
1632341723.247652,5,1.3835246562957764
1632341723.50553,5,1.4629429578781128
1632341723.76406,5,1.2804195880889893
1632341724.041198,5,1.2176947593688965
1632341724.303312,5,1.1239291429519653
1632341724.56044,5,1.2750599384307861
1632341724.817391,5,1.2788764238357544
1632341725.091609,5,1.4708194732666016
1632341725.348447,5,1.2602229118347168
1632341725.605594,5,1.2933399677276611
1632341725.863396,5,1.2578022480010986
1632341726.120435,5,1.293158769607544
1632341726.380026,5,1.3251484632492065
1632341726.637974,5,1.3128972053527832
1632341726.895058,5,1.2970430850982666
1632341727.15378,5,1.3438003063201904
1632341727.408776,5,1.3642150163650513
1632341727.671093,5,1.329007863998413
1632341727.927732,5,1.3195977210998535
1632341728.184,5,1.3271265029907227
1632341728.440935,5,1.418494701385498
1632341728.697258,5,1.3688218593597412
1632341728.954725,5,1.3814350366592407
1632341729.470994,5,1.4612092971801758
1632341729.727994,5,1.4938948154449463
1632341729.992191,5,1.285482406616211
1632341730.267876,5,1.4346950054168701
1632341730.536988,5,1.442995309829712
1632341730.817824,5,1.3929293155670166
1632341731.110658,5,1.386751413345337
1632341731.38151,5,1.4647257328033447
1632341731.650356,5,1.3210211992263794
1632341731.918213,5,1.2444021701812744
1632341732.175943,5,1.2551524639129639
1632341732.436245,5,1.3436510562896729
1632341732.701974,5,1.3087515830993652
1632341732.967181,5,1.3643205165863037
1632341733.229481,5,1.2757853269577026
1632341733.499607,5,1.388582468032837
1632341733.755441,5,1.3528578281402588
1632341734.02502,5,1.4285478591918945
1632341734.282268,5,1.32334303855896
1632341734.539747,5,1.251434564590454
1632341734.803141,5,1.4046965837478638
1632341735.060196,5,1.4610220193862915
1632341735.324482,5,1.3030688762664795
1632341735.584166,5,1.3421399593353271
1632341736.382044,6,1.273334264755249
1632341736.641582,6,1.2471323013305664
1632341736.901888,6,1.2972753047943115
1632341737.15903,6,1.2396197319030762
1632341737.41607,6,1.2449734210968018
1632341737.672732,6,1.4647818803787231
1632341737.932279,6,1.2721318006515503
1632341738.191106,6,1.3512847423553467
1632341738.445934,6,1.377880573272705
1632341738.704759,6,1.4150269031524658
1632341738.962776,6,1.2699048519134521
1632341739.221636,6,1.373789668083191
1632341739.480249,6,1.3401825428009033
1632341739.739519,6,1.1862514019012451
1632341740.001119,6,1.2927873134613037
1632341740.25969,6,1.4577350616455078
1632341740.518803,6,1.495255470275879
1632341740.7796,6,1.349250078201294
1632341741.038803,6,1.3547717332839966
1632341741.295741,6,1.2839666604995728
1632341741.556114,6,1.2776846885681152
1632341741.815235,6,1.4223393201828003
1632341742.074107,6,1.218580722808838
1632341742.329713,6,1.4225411415100098
1632341742.878982,6,1.309164047241211
1632341743.139544,6,1.5112050771713257
1632341743.402324,6,1.2594428062438965
1632341743.672697,6,1.3726799488067627
1632341743.935799,6,1.3367726802825928
1632341744.198768,6,1.4187419414520264
1632341744.469829,6,1.4331992864608765
1632341744.733951,6,1.3501880168914795
1632341744.996409,6,1.3077398538589478
1632341745.255872,6,1.359067678451538
1632341745.510901,6,1.3116673231124878
1632341745.767584,6,1.2726836204528809
1632341746.026383,6,1.1959165334701538
1632341746.288015,6,1.3902381658554077
1632341746.546322,6,1.3379900455474854
1632341746.805185,6,1.3337340354919434
1632341747.06185,6,1.2564952373504639
1632341747.318582,6,1.3419549465179443
1632341747.576793,6,1.2538310289382935
1632341747.834607,6,1.4033699035644531
1632341748.090922,6,1.2967344522476196
1632341748.347012,6,1.3209494352340698
1632341748.60314,6,1.3058507442474365
1632341748.861805,6,1.3150242567062378
1632341749.380671,6,1.25949227809906
1632341749.639071,6,1.2444640398025513
1632341749.897899,6,1.3665450811386108
1632341750.154891,6,1.3198308944702148
1632341750.418456,6,1.4440557956695557
1632341750.679158,6,1.383001446723938
1632341750.942738,6,1.460723876953125
1632341751.208167,6,1.2963526248931885
1632341751.476889,6,1.4867280721664429
1632341751.738438,6,1.4104682207107544
1632341752.000764,6,1.4107377529144287
1632341752.261861,6,1.421837329864502
1632341752.523036,6,1.3610525131225586
1632341752.782101,6,1.2853413820266724
1632341753.04277,6,1.3409969806671143
1632341753.299653,6,1.349694013595581
1632341753.560284,6,1.4353663921356201
1632341753.815288,6,1.3397220373153687
1632341754.072517,6,1.394831657409668
1632341754.327386,6,1.346951961517334
1632341754.584328,6,1.3379933834075928
1632341754.842341,6,1.3465245962142944
1632341755.10148,6,1.35736083984375
1632341755.359759,6,1.262265682220459
1632341755.880411,6,1.2174652814865112
1632341756.137208,6,1.5118529796600342
1632341756.394,6,1.3973981142044067
1632341756.64963,6,1.3657758235931396
1632341756.907323,6,1.2688751220703125
1632341757.163856,6,1.3794759511947632
1632341757.417594,6,1.4153575897216797
1632341757.673141,6,1.3402588367462158
1632341757.931293,6,1.2758028507232666
1632341758.189869,6,1.477212905883789
1632341758.446396,6,1.3568226099014282
1632341758.703801,6,1.3211085796356201
1632341758.961354,6,1.3211719989776611
1632341759.216883,6,1.3072214126586914
1632341759.473932,6,1.3434208631515503
1632341759.730335,6,1.3248099088668823
1632341759.987477,6,1.3281409740447998
1632341760.243182,6,1.2746398448944092
1632341760.500299,6,1.3506349325180054
1632341760.757402,6,1.3042399883270264
1632341761.014642,6,1.3190302848815918
1632341761.271094,6,1.160494327545166
1632341761.528304,6,1.468052864074707
1632341761.785577,6,1.3265964984893799
1632341762.310648,6,1.3451147079467773
1632341762.570647,6,1.3078060150146484
1632341762.83082,6,1.3106389045715332
1632341763.089293,6,1.59115731716156
1632341763.652272,7,1.4731786251068115
1632341763.908926,7,1.5422782897949219
1632341764.166704,7,1.4238193035125732
1632341764.422937,7,1.4540894031524658
1632341764.679553,7,1.4700839519500732
1632341764.937823,7,1.340792179107666
1632341765.1937,7,1.3084903955459595
1632341765.449104,7,1.394641637802124
1632341765.703666,7,1.4100346565246582
1632341765.961413,7,1.3643889427185059
1632341766.218789,7,1.3179469108581543
1632341766.475395,7,1.3369898796081543
1632341766.731828,7,1.3431419134140015
1632341766.988431,7,1.3177237510681152
1632341767.245607,7,1.4734280109405518
1632341767.501361,7,1.199285864830017
1632341767.761131,7,1.330206036567688
1632341768.024601,7,1.3323090076446533
1632341768.281944,7,1.3637783527374268
1632341768.540199,7,1.3916161060333252
1632341769.071902,7,1.3320900201797485
1632341769.329291,7,1.2756638526916504
1632341769.585761,7,1.3735859394073486
1632341769.847006,7,1.3545141220092773
1632341770.104031,7,1.3172818422317505
1632341770.361464,7,1.3231313228607178
1632341770.617253,7,1.3249731063842773
1632341770.877706,7,1.369211196899414
1632341771.135696,7,1.3981481790542603
1632341771.390482,7,1.2982518672943115
1632341771.647947,7,1.46550714969635
1632341771.904207,7,1.3250188827514648
1632341772.160158,7,1.384164571762085
1632341772.417987,7,1.307126522064209
1632341772.675174,7,1.2904832363128662
1632341772.933318,7,1.3399114608764648
1632341773.190119,7,1.2341954708099365
1632341773.445602,7,1.2514762878417969
1632341773.719991,7,1.3259565830230713
1632341773.991853,7,1.276007890701294
1632341774.262292,7,1.39402174949646
1632341774.532415,7,1.4880716800689697
1632341774.793827,7,1.3235533237457275
1632341775.049417,7,1.338747262954712
